airquality, clear, red, green, blue, illuminance, timestamp
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:50:03.062439+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:50:13.083714+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:50:23.105190+05:30
641.12, 0, 0, 0, 0, 0.0, 2017-03-21 07:50:33.126408+05:30
643.34, 0, 0, 0, 0, 0.0, 2017-03-21 07:50:43.146063+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:50:53.166611+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:51:03.187776+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:51:13.208907+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:51:23.221896+05:30
645.56, 0, 0, 0, 0, 0.0, 2017-03-21 07:51:33.243189+05:30
